Temperature	PWM	SetTemp	Time
40.25,28,40,207
40.23,28,40,207.69
40.21,27,40,208.38
40.18,27,40,209.07
40.16,27,40,209.76
40.13,27,40,210.44
40.09,27,40,211.13
40.06,27,40,211.82
40.03,27,40,212.51
40,28,40,213.2
39.96,28,40,213.88
39.94,28,40,214.57
39.91,29,40,215.26
39.89,29,40,215.94
39.87,30,40,216.63
39.85,30,40,217.32
39.83,31,40,218.01
39.82,31,40,218.69
39.82,32,40,219.38
39.81,32,40,220.07
39.81,33,40,220.75
39.82,33,40,221.44
39.82,33,40,222.13
39.83,34,40,222.82
39.84,34,40,223.5
39.85,34,40,224.19
39.87,35,40,224.88
39.89,35,40,225.56
39.91,35,40,226.25
39.93,35,40,226.94
39.95,35,40,227.62
39.97,35,40,228.31
39.99,34,40,229
40.01,34,40,229.69
40.03,34,40,230.37
40.05,34,40,231.06
40.06,33,40,231.75
40.07,33,40,232.44
40.08,33,40,233.13
40.09,33,40,233.82
40.1,32,40,234.5
40.11,32,40,235.19
40.11,32,40,235.88
40.12,31,40,236.57
40.11,31,40,237.26
40.11,31,40,237.94
40.11,31,40,238.63
40.1,30,40,239.32
40.1,30,40,240.01
