Temperature	PWM	SetTemp	Time
38.75,33,40,196.64
38.75,34,40,197.33
38.76,34,40,198.01
38.76,34,40,198.7
38.77,34,40,199.39
38.78,34,40,200.08
38.8,34,40,200.77
38.81,33,40,201.46
38.82,33,40,202.15
38.83,33,40,202.84
38.84,33,40,203.53
38.84,33,40,204.22
38.85,33,40,204.91
38.85,34,40,205.6
38.86,34,40,206.28
38.86,34,40,206.97
38.87,34,40,207.66
38.88,34,40,208.35
38.89,34,40,209.04
38.9,34,40,209.73
38.91,33,40,210.42
38.92,33,40,211.11
38.93,33,40,211.8
38.93,33,40,212.49
38.94,33,40,213.18
38.95,33,40,213.87
38.95,34,40,214.55
38.95,34,40,215.24
38.96,34,40,215.93
38.97,34,40,216.62
38.98,34,40,217.31
38.98,34,40,218
38.99,34,40,218.69
39,33,40,219.38
39.01,33,40,220.07
39.02,33,40,220.76
39.03,33,40,221.45
39.03,33,40,222.13
39.04,33,40,222.82
39.04,34,40,223.51
39.04,34,40,224.2
39.05,34,40,224.89
39.06,34,40,225.58
39.07,34,40,226.27
39.07,34,40,226.96
39.08,33,40,227.65
39.09,33,40,228.34
39.1,33,40,229.03
39.11,33,40,229.72
39.11,33,40,230.41
39.12,33,40,231.09
39.11,34,40,231.78
39.12,34,40,232.47
39.13,34,40,233.16
39.13,34,40,233.85
39.13,34,40,234.54
39.15,33,40,235.23
39.16,33,40,235.92
39.16,33,40,236.61
39.17,34,40,237.3
39.17,33,40,237.99
39.17,34,40,238.67
39.17,34,40,239.36
39.18,34,40,240.05
39.18,34,40,240.74
39.19,34,40,241.43
39.2,34,40,242.12
39.21,34,40,242.81
39.22,33,40,243.5
39.23,33,40,244.19
39.23,33,40,244.88
39.23,33,40,245.57
39.24,34,40,246.26
39.25,33,40,246.94
39.25,34,40,247.63
39.25,34,40,248.32
39.26,33,40,249.01
39.26,34,40,249.7
39.27,34,40,250.39
39.27,34,40,251.08
39.28,33,40,251.77
39.28,34,40,252.46
39.29,33,40,253.15
39.29,34,40,253.84
39.3,34,40,254.52
39.3,34,40,255.21
39.3,34,40,255.9
39.32,33,40,256.59
39.33,33,40,257.28
39.31,34,40,257.97
39.35,33,40,258.66
39.32,34,40,259.35
39.32,34,40,260.04
39.32,34,40,260.73
39.33,34,40,261.42
39.34,34,40,262.11
39.36,33,40,262.8
39.36,33,40,263.48
39.36,34,40,264.17
39.36,34,40,264.86
39.37,34,40,265.55
39.38,33,40,266.24
39.38,34,40,266.93
39.39,33,40,267.62
39.39,34,40,268.31
39.39,34,40,269
39.4,33,40,269.69
39.4,34,40,270.38
39.4,34,40,271.07
39.41,34,40,271.75
39.41,34,40,272.44
39.42,33,40,273.13
39.43,33,40,273.82
39.43,33,40,274.51
39.43,34,40,275.2
39.43,34,40,275.89
39.44,34,40,276.58
39.44,34,40,277.27
39.45,34,40,277.96
39.45,33,40,278.64
39.46,33,40,279.33
39.46,33,40,280.02
39.46,34,40,280.71
39.46,34,40,281.4
39.47,34,40,282.09
39.47,34,40,282.78
39.48,34,40,283.47
39.48,33,40,284.16
39.49,33,40,284.85
39.49,33,40,285.54
39.49,33,40,286.23
39.5,33,40,286.92
39.49,34,40,287.6
39.49,34,40,288.29
39.5,34,40,288.98
39.5,34,40,289.67
39.51,34,40,290.36
39.51,34,40,291.05
39.52,33,40,291.74
39.52,33,40,292.43
39.53,33,40,293.12
39.53,33,40,293.81
39.53,33,40,294.5
39.53,34,40,295.19
39.53,34,40,295.87
39.53,34,40,296.56
39.54,34,40,297.25
39.54,34,40,297.94
39.55,34,40,298.63
39.55,34,40,299.32
39.56,33,40,300.01
39.56,33,40,300.7
39.57,33,40,301.39
39.57,33,40,302.08
39.57,34,40,302.77
39.57,34,40,303.45
39.57,34,40,304.14
39.57,34,40,304.83
39.58,34,40,305.52
39.58,34,40,306.21
39.59,33,40,306.9
39.59,33,40,307.59
39.6,33,40,308.28
39.6,34,40,308.97
39.6,34,40,309.66
39.6,34,40,310.35
39.6,34,40,311.04
39.6,34,40,311.73
39.61,33,40,312.41
39.62,33,40,313.1
39.62,33,40,313.79
39.62,33,40,314.48
39.62,34,40,315.17
39.62,34,40,315.86
39.62,34,40,316.55
39.62,34,40,317.24
39.63,34,40,317.93
39.63,34,40,318.62
39.64,33,40,319.3
39.64,33,40,319.99
39.65,33,40,320.68
39.65,33,40,321.37
39.65,33,40,322.06
39.65,34,40,322.75
39.65,34,40,323.44
39.65,34,40,324.13
39.65,34,40,324.82
39.65,34,40,325.51
39.66,34,40,326.2
39.66,33,40,326.89
39.67,33,40,327.58
39.67,33,40,328.26
39.67,33,40,328.95
39.67,34,40,329.64
39.67,34,40,330.33
39.67,34,40,331.02
39.67,34,40,331.71
39.68,34,40,332.4
39.68,33,40,333.09
39.69,33,40,333.78
39.69,33,40,334.47
39.69,33,40,335.16
39.69,34,40,335.85
39.69,34,40,336.53
39.69,34,40,337.22
39.69,34,40,337.91
39.7,34,40,338.6
39.7,33,40,339.29
39.7,33,40,339.98
39.71,34,40,340.67
39.71,34,40,341.36
39.71,34,40,342.05
39.71,34,40,342.74
39.71,33,40,343.43
39.72,33,40,344.11
39.72,33,40,344.8
39.72,33,40,345.49
39.72,34,40,346.18
